Week,HTML,Page Views,Visits,Unique Visitors
2021-08-08,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,45,39,37
2021-08-15,https://www.scotiaitrade.com/en/home.html,23956,21785,10724
2021-08-15,https://www.scotiaitrade.com/en/home/open-trading-account.html,3512,2739,2114
2021-08-15,https://www.scotiaitrade.com/en/home/learning-centre.html,2641,2503,2099
2021-08-15,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1946,2080,1252
2021-08-15,https://www.scotiaitrade.com/en/home/pricing-fees.html,1190,1087,897
2021-08-15,https://www.scotiaitrade.com/en/home/learning-centre/how-to-videos.html,1085,1030,963
2021-08-15,https://www.scotiaitrade.com/en/home/learning-centre/the-knowledge-navigator.html,900,823,781
2021-08-15,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,815,800,414
2021-08-15,https://www.scotiaitrade.com/en/home/where-to-start.html,844,685,632
2021-08-15,https://www.scotiaitrade.com/en/home/contact-us.html,720,642,535
2021-08-15,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,570,534,516
2021-08-15,https://www.scotiaitrade.com/fr/accueil.html,849,483,248
2021-08-15,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,319,282,268
2021-08-15,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,123,82,75
2021-08-15,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,62,59,41
2021-08-15,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,37,33,31
2021-08-15,https://www.scotiaitrade.com/fr/accueil/ou-commencer.html,36,28,24
2021-08-15,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,32,28,24
2021-08-15,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,31,28,25
2021-08-22,https://www.scotiaitrade.com/en/home.html,31617,28793,15247
2021-08-22,https://www.scotiaitrade.com/en/home/open-trading-account.html,3902,3042,2350
2021-08-22,https://www.scotiaitrade.com/en/home/learning-centre.html,2473,2349,1987
2021-08-22,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2012,2077,1287
2021-08-22,https://www.scotiaitrade.com/en/home/pricing-fees.html,1431,1330,1153
2021-08-22,https://www.scotiaitrade.com/en/home/learning-centre/how-to-videos.html,1051,993,940
2021-08-22,https://www.scotiaitrade.com/en/home/where-to-start.html,979,802,749
2021-08-22,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,813,789,381
2021-08-22,https://www.scotiaitrade.com/en/home/learning-centre/the-knowledge-navigator.html,780,730,693
2021-08-22,https://www.scotiaitrade.com/en/home/contact-us.html,708,662,558
2021-08-22,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,595,568,554
2021-08-22,https://www.scotiaitrade.com/fr/accueil.html,555,503,266
2021-08-22,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,337,306,286
2021-08-22,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,96,77,76
2021-08-22,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,71,59,51
2021-08-22,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,56,57,44
2021-08-22,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,38,37,35
2021-08-22,https://www.scotiaitrade.com/fr/accueil/ou-commencer.html,38,33,32
2021-08-29,https://www.scotiaitrade.com/en/home.html,34648,31491,17042
2021-08-29,https://www.scotiaitrade.com/en/home/open-trading-account.html,3966,3205,2457
2021-08-29,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1985,2085,1276
2021-08-29,https://www.scotiaitrade.com/en/home/learning-centre.html,1764,1682,1360
2021-08-29,https://www.scotiaitrade.com/en/home/pricing-fees.html,1334,1263,1087
2021-08-29,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,921,918,463
2021-08-29,https://www.scotiaitrade.com/en/home/where-to-start.html,1071,898,827
2021-08-29,https://www.scotiaitrade.com/en/home/contact-us.html,710,651,569
2021-08-29,https://www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,699,582,511
2021-08-29,https://www.scotiaitrade.com/fr/accueil.html,562,481,253
2021-08-29,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,432,412,398
2021-08-29,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,95,91,84
2021-08-29,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,86,68,64
2021-08-29,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,70,63,61
2021-08-29,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,61,55,41
2021-08-29,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,39,39,37
2021-08-29,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,39,30,26
2021-09-05,https://www.scotiaitrade.com/en/home.html,28735,25994,14576
2021-09-05,https://www.scotiaitrade.com/en/home/open-trading-account.html,3233,2680,2171
2021-09-05,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1871,1652,1076
2021-09-05,https://www.scotiaitrade.com/en/home/learning-centre.html,1167,1109,886
2021-09-05,https://www.scotiaitrade.com/en/home/pricing-fees.html,1052,999,879
2021-09-05,https://www.scotiaitrade.com/en/home/where-to-start.html,1000,833,778
2021-09-05,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,683,659,326
2021-09-05,https://www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,711,561,487
2021-09-05,https://www.scotiaitrade.com/en/home/contact-us.html,569,543,471
2021-09-05,https://www.scotiaitrade.com/fr/accueil.html,498,445,254
2021-09-05,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,490,471,462
2021-09-05,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,269,256,221
2021-09-05,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,88,77,66
2021-09-05,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,43,38,37
2021-09-05,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,35,37,30
2021-09-05,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,37,35,35
2021-09-05,https://www.scotiaitrade.com/fr/accueil/types-de-placement/actions.html,35,33,32
2021-09-12,https://www.scotiaitrade.com/en/home.html,28129,25601,12763
2021-09-12,https://www.scotiaitrade.com/en/home/open-trading-account.html,3734,2956,2392
2021-09-12,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2004,2096,1209
2021-09-12,https://www.scotiaitrade.com/en/home/pricing-fees.html,1472,1407,1161
2021-09-12,https://www.scotiaitrade.com/en/home/learning-centre.html,1951,1865,1572
2021-09-12,https://www.scotiaitrade.com/en/home/where-to-start.html,959,793,720
2021-09-12,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,706,719,315
2021-09-12,https://www.scotiaitrade.com/en/home/contact-us.html,711,688,570
2021-09-12,https://www.scotiaitrade.com/fr/accueil.html,569,521,273
2021-09-12,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,382,365,348
2021-09-12,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,268,251,244
2021-09-12,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,92,77,69
2021-09-12,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,56,54,53
2021-09-12,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,48,47,38
2021-09-12,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,42,39,37
2021-09-19,https://www.scotiaitrade.com/en/home.html,29630,26802,13481
2021-09-19,https://www.scotiaitrade.com/en/home/open-trading-account.html,3843,3151,2588
2021-09-19,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2382,2176,1285
2021-09-19,https://www.scotiaitrade.com/en/home/pricing-fees.html,1666,1550,1217
2021-09-19,https://www.scotiaitrade.com/en/home/learning-centre.html,1933,1796,1576
2021-09-19,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,825,768,336
2021-09-19,https://www.scotiaitrade.com/en/home/contact-us.html,817,750,601
2021-09-19,https://www.scotiaitrade.com/en/home/where-to-start.html,875,716,642
2021-09-19,https://www.scotiaitrade.com/fr/accueil.html,603,544,277
2021-09-19,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,375,362,349
2021-09-19,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,320,310,303
2021-09-19,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,106,87,80
2021-09-19,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,89,60,52
2021-09-19,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,61,56,49
2021-09-19,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,37,37,34
2021-09-19,https://www.scotiaitrade.com/fr/accueil/offres-et-programmes-speciaux/iclub-de-scotia-itrade.html,42,35,35
2021-09-26,https://www.scotiaitrade.com/en/home.html,30638,27612,13960
2021-09-26,https://www.scotiaitrade.com/en/home/open-trading-account.html,3929,3215,2569
2021-09-26,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1937,1994,1199
2021-09-26,https://www.scotiaitrade.com/en/home/pricing-fees.html,1299,1254,1006
2021-09-26,https://www.scotiaitrade.com/en/home/learning-centre.html,889,845,694
2021-09-26,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,753,757,353
2021-09-26,https://www.scotiaitrade.com/en/home/contact-us.html,748,723,611
2021-09-26,https://www.scotiaitrade.com/en/home/where-to-start.html,741,614,575
2021-09-26,https://www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,733,597,506
2021-09-26,https://www.scotiaitrade.com/fr/accueil.html,603,544,277
2021-09-26,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,375,362,349
2021-09-26,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,320,310,303
2021-09-26,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,106,87,80
2021-09-26,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,89,60,52
2021-09-26,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,61,56,49
2021-09-26,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,37,37,34
2021-09-26,https://www.scotiaitrade.com/fr/accueil/offres-et-programmes-speciaux/iclub-de-scotia-itrade.html,42,35,35
2021-10-03,https://www.scotiaitrade.com/en/home.html,34747,31591,16597
2021-10-03,https://www.scotiaitrade.com/en/home/open-trading-account.html,4087,3235,2672
2021-10-03,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2203,2263,1298
2021-10-03,https://www.scotiaitrade.com/en/home/pricing-fees.html,1406,1353,1033
2021-10-03,https://www.scotiaitrade.com/en/home/contact-us.html,847,798,646
2021-10-03,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,808,765,330
2021-10-03,https://www.scotiaitrade.com/en/home/where-to-start.html,788,653,603
2021-10-03,https://www.scotiaitrade.com/en/home/learning-centre.html,681,634,536
2021-10-03,https://www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,757,610,537
2021-10-03,https://www.scotiaitrade.com/fr/accueil.html,563,504,255
2021-10-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,424,398,377
2021-10-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,315,299,277
2021-10-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,275,263,252
2021-10-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,118,108,98
2021-10-03,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,109,92,82
2021-10-03,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,88,79,62
2021-10-03,https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,43,41,40
2021-10-10,https://www.scotiaitrade.com/en/home.html,31816,28922,15463
2021-10-10,https://www.scotiaitrade.com/en/home/open-trading-account.html,4028,3194,2650
2021-10-10,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,1882,1913,1142
2021-10-10,https://www.scotiaitrade.com/en/home/pricing-fees.html,1212,1160,955
2021-10-10,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,817,745,314
2021-10-10,https://www.scotiaitrade.com/en/home/where-to-start.html,856,700,645
2021-10-10,https://www.scotiaitrade.com/en/home/contact-us.html,715,689,549
2021-10-10,https://www.scotiaitrade.com/en/home/learning-centre.html,686,647,560
2021-10-10,https://www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,781,622,529
2021-10-10,https://www.scotiaitrade.com/fr/accueil.html,518,488,275
2021-10-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,429,411,396
2021-10-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,271,261,247
2021-10-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,198,185,168
2021-10-10,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,116,88,79
2021-10-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,66,54,46
2021-10-10,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,60,53,46
2021-10-10,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,406,52,45
2021-10-17,https://www.scotiaitrade.com/en/home.html,34512,31132,15852
2021-10-17,https://www.scotiaitrade.com/en/home/open-trading-account.html,5011,4156,3390
2021-10-17,https://www.scotiaitrade.com/en/home/learning-centre/forms-library.html,2639,2578,1557
2021-10-17,https://www.scotiaitrade.com/en/home/pricing-fees.html,1359,1336,1120
2021-10-17,https://www.scotiaitrade.com/en/home/why-itrade/powerful-platforms/scotia-itrade-trading-desk.html,927,871,384
2021-10-17,https://www.scotiaitrade.com/en/home/contact-us.html,854,827,695
2021-10-17,https://www.scotiaitrade.com/en/home/where-to-start.html,1004,798,746
2021-10-17,https://www.scotiaitrade.com/en/home/learning-centre.html,805,768,648
2021-10-17,https://www.scotiaitrade.com/en/home/open-practice-trading-acccount.html,877,681,588
2021-10-17,https://www.scotiaitrade.com/fr/accueil.html,588,541,299
2021-10-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/navigateur-de-connaissances.html,393,377,366
2021-10-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage.html,297,255,245
2021-10-17,https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,134,117,99
2021-10-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,92,73,60
2021-10-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,51,50,44
2021-10-17,https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,57,47,46
2021-10-17,https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,46,47,46
2021-10-24,https://www.scotiaitrade.com/en/home.html,34223,31109,15412
2021-10-24,https://www.scotiaitrade.com/en/home/open-trading-account.html,4982,4053,3306
